index,id,title,artists,popularity,release_date,duration_s,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,time_signature,label,cluster_label
64,34yfF4KXKjsG954YvxJMxB,Malianteo 420 (Volumen 3),DT.Bilardo,31,2022-06-30,246.353,0.741,0.772,7,5.205,1,0.104,0.0,0.198,0.242,0.539,169.967,4,0,0
176,426kUsOMW5p2VWEVNu5BxF,Cama y Mesa - Cama e Mesa,['Roberto Carlos'],63,2007-01-01,195.08,0.693,0.577,8,7.63,0,0.65,0.0,0.0322,0.0864,0.791,120.815,4,1,0
147,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",De La Ghetto,69,2018-02-16,201.526,0.792,0.895,1,3.112,0,0.165,0.0,0.0589,0.0501,0.794,94.968,4,0,0
200,0nrCYoe3ngOjxXHgdafAoB,Todo A Pulmón,['Alejandro Lerner'],0,2021-03-19,274.133,0.264,0.129,5,16.203,1,0.791,0.0,0.0364,0.106,0.052,75.637,4,1,1
29,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nicky Jam,73,2018-04-13,417.92,0.903,0.675,11,3.445,0,0.542,1.28e-05,0.214,0.0595,0.442,96.507,4,0,0
238,0k3hKRqMiHtAHP0gFhxNQU,Bumpin' On Sunset,['Brian Auger'],11,2004-01-01,295.72,0.741,0.427,7,9.064,0,0.567,0.82,0.0276,0.102,0.324,110.448,4,1,1
46,3yHJs5NmQk2ROAWCfjniXV,Sin Contrato,Maluma,62,2015-10-30,221.053,0.748,0.866,11,3.41,0,0.111,0.0,0.057,0.0727,0.839,96.037,4,0,0
23,60DHrnRAhNJMy4WeEf23NH,Butakera,EL NOBA,76,2022-07-28,143.402,0.871,0.563,1,6.422,1,0.56,0.0,0.0618,0.0665,0.457,88.96,4,0,0
389,0zUb5MPkQCcDxqTkXiEIud,She’s My Baby - 2014 Remaster,['Wings'],46,1976-03-25,188.36,0.812,0.427,0,10.935,1,0.559,3.72e-05,0.0824,0.161,0.573,97.436,4,1,1
76,3uQwgx2L9xVbNGCFo3JN7d,Una Noche En Medellín - Turreo Edit,DJ Mutha,33,2022-04-01,136.868,0.785,0.421,8,10.379,0,0.153,0.002,0.0579,0.107,0.716,139.376,3,0,0
31,6G12ZafqofSq7YtrMqUm76,Monotonía,Ozuna,87,2022-10-19,158.805,0.873,0.695,0,4.207,0,0.419,1.23e-06,0.0459,0.211,0.823,131.963,4,0,0
362,0YOVFzGazR21xDobJvGkxx,Stranger In My House,['Ronnie Milsap'],0,1996-01-01,253.36,0.655,0.63,7,8.601,1,0.00397,0.000575,0.0265,0.183,0.636,111.917,4,1,1
5,7MHN1aCFtLXjownGhvEQlF,Una Lady Como Tú,Manuel Turizo,66,2017-04-10,213.027,0.788,0.477,4,7.348,1,0.549,0.0,0.0434,0.349,0.86,94.983,4,0,0
52,5JccvAiwcZ7n3urnXqWPsG,Break It To Me Gently,['Brenda Lee'],53,1963-09-12,164.0,0.539,0.26,0,10.414,0,0.588,0.0,0.0268,0.134,0.492,92.032,3,1,1
1,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,0,2017-04-21,229.849,0.755,0.789,5,4.502,1,0.231,0.0,0.146,0.351,0.737,93.973,4,0,0
333,0bLOiofyBB62YU2cNnONJG,Someone Saved My Life Tonight,['Elton John'],52,1975-05-19,404.933,0.457,0.428,1,9.796,1,0.329,2.21e-06,0.0283,0.169,0.151,129.98,4,1,1
116,1lCUpDFOigTJLILMBeQd8r,El Party,Xcelencia,34,2022-05-20,160.321,0.799,0.567,1,4.8,1,0.142,0.0017,0.351,0.0919,0.53,180.051,4,0,0
211,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,['The Pointer Sisters'],69,1982-02-01,230.64,0.59,0.868,5,5.832,0,0.0962,0.000322,0.048,0.442,0.798,184.348,4,1,0
95,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bomba Estéreo,87,2022-05-06,258.299,0.647,0.686,3,5.745,0,0.08,1.34e-06,0.0413,0.528,0.268,79.928,4,0,0
163,6GlbxBSPDNmLWKyR4siKih,From East to West,['Voyage'],25,2018-11-08,431.333,0.685,0.85,9,9.605,0,0.000216,0.754,0.0311,0.144,0.863,128.193,4,1,1
11,0pDooPTaMUaDQfnBdbPdYo,Policía,['1915'],47,2018-10-05,234.675,0.759,0.37,3,10.608,0,0.0317,0.00118,0.0292,0.0802,0.271,107.934,4,1,0
14,1WniHvhq9zTkny0WvGXX8o,Chantaje,Maluma,0,2016-01-01,195.613,0.859,0.756,8,3.36,0,0.168,4.65e-05,0.0643,0.163,0.91,102.033,4,0,0
49,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila Baila,Ozuna,4,2019-01-05,158.4,0.816,0.754,11,2.75,0,0.0361,0.0,0.111,0.217,0.533,99.966,4,0,0
400,0sQC23QKvUV5TCs8ffs9HY,Lost in France,['Bonnie Tyler'],0,2007-03-10,233.413,0.444,0.727,10,5.393,1,0.13,0.0,0.0274,0.14,0.626,116.491,4,1,1
4,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,['David Bowie'],70,1974-05-24,274.746,0.635,0.686,9,15.648,1,0.209,0.0176,0.053,0.282,0.464,125.988,4,1,0
62,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,85,2022-05-06,245.94,0.804,0.674,5,5.453,0,0.294,1.18e-06,0.0333,0.115,0.292,99.968,4,0,0
86,7eXhPOa7pQKxeGhDC1uwYV,Somebody Special,['Rod Stewart'],12,1980-01-01,269.4,0.675,0.604,7,10.608,1,0.116,2.31e-06,0.0236,0.0797,0.615,94.135,4,1,0
153,6SMR0XI8a1D6gEpMTIju2y,Whatcha Gonna Do?,['Pablo Cruise'],44,1977-01-01,256.839,0.736,0.53,0,14.391,1,0.049,1.52e-05,0.0331,0.111,0.962,110.201,4,1,0
34,7aPSMl8bmlHtbi9ZBYbPmq,El Último Romántico,DT.Bilardo,63,2022-10-20,251.724,0.754,0.568,9,7.199,0,0.397,0.0,0.129,0.475,0.613,86.998,4,0,0
91,6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),Ñengo Flow,79,2022-05-20,254.92,0.795,0.845,9,3.809,0,0.105,1.14e-05,0.135,0.172,0.769,170.023,4,0,0
357,54ksR9aJry2nrGZqmJN7ji,What Love Can Be,['Kingdom Come'],45,1988-01-01,314.073,0.303,0.471,10,14.185,0,0.453,0.0,0.0402,0.123,0.271,128.454,4,1,1
220,2xuke1OBFKsOJbsionFKUk,No Podrás,['Cristian Castro'],51,2016-10-01,245.573,0.663,0.882,10,4.627,1,0.0182,0.000157,0.0284,0.423,0.789,117.717,4,1,0
363,4PD6BnncbFHq4dppjon67t,Gonna Get Along Without You Now - Extended,['Viola Wills'],34,2010-04-08,325.36,0.725,0.629,2,8.864,1,0.0132,0.513,0.0378,0.386,0.757,119.425,4,1,1
29,12hoxCnj4fvRRyQB1sKV2t,Como Sabes,Fran Rozzano,44,2023-02-08,203.556,0.707,0.662,11,4.363,1,0.241,7.15e-06,0.231,0.168,0.382,171.952,4,0,0
54,35ns1WEurw3MVlHJjHwNWQ,La Máquina,Yailin la Mas Viral,76,2022-12-09,296.907,0.799,0.775,11,5.869,1,0.0308,0.00526,0.077,0.309,0.605,95.027,4,0,0
7,03ATKw97s9WHuek1TKmhVq,Agachate,Danny Romero,50,2014-12-16,188.223,0.554,0.763,4,6.521,0,0.0777,1.42e-06,0.177,0.145,0.828,127.581,4,0,0
272,39eFFeKv7QaTBIukk7TYVu,Summer In The City,['Quincy Jones'],49,1973-01-01,244.44,0.572,0.281,9,16.547,0,0.592,0.296,0.0448,0.102,0.345,81.386,4,1,1
96,5mmeEKfSZZiggiRsNF5kot,Quien Dijo Amigos,Carlitos Rossy,37,2016-05-24,223.692,0.758,0.838,11,5.209,1,0.343,2.25e-05,0.0798,0.088,0.91,87.995,4,0,0
146,47EiUVwUp4C9fGccaPuUCS,DÁKITI,Jhayco,78,2020-10-30,205.09,0.731,0.573,4,10.059,0,0.401,5.22e-05,0.0544,0.113,0.145,109.928,4,0,0
88,2zBNt2KTcvDjsknWCeSvF2,Wish I Knew You - Single Mix,['The Revivalists'],36,2017-04-14,252.921,0.702,0.781,0,4.706,0,0.145,0.0033,0.0263,0.137,0.794,101.021,4,1,0
151,478thMMvYGris8eJPcDRoq,Sentimental Lady,['Bob Welch'],54,1977-01-01,178.693,0.445,0.471,4,16.218,1,0.107,0.0,0.0328,0.268,0.562,71.041,4,1,1
218,5K2MHXsiPXxL4Y2sItKyR6,I Believe,['Chilliwack'],0,1981-01-01,239.133,0.557,0.688,9,9.98,1,0.097,5.89e-05,0.0324,0.0841,0.796,91.048,4,1,1
32,2Y3gDRBAulaez4lgwqNdhU,Guilty - Radio Edit,['Lime'],29,1983-01-01,273.133,0.677,0.66,3,14.341,1,0.000331,1.3e-05,0.0362,0.0775,0.944,124.981,4,1,0
35,5GupTAKmTOxEaEOBdpv2Um,I Wasn't Born Yesterday,['Daryl Hall'],12,1986-01-01,263.866,0.652,0.87,8,8.291,1,0.104,0.000327,0.0381,0.346,0.541,108.789,4,1,0
15,28fvGcSYTI39gKo6rvDlG7,Como Chilla Ella - Remix,DJ Roma Oficial,36,2022-11-18,128.35,0.903,0.567,7,7.241,1,0.301,3.56e-06,0.177,0.0291,0.759,90.033,4,0,0
74,6SmQ9rcEcmcpGdk41EKgWr,Faro de los Ahogados,['Pedro Aznar'],34,2009-01-01,215.093,0.538,0.608,0,8.68,1,0.442,0.0423,0.0356,0.719,0.236,113.395,4,1,1
80,16xxTZHVPcKi9R3hwY6k0y,Delincuente,Tiago PZK,58,2022-12-01,172.481,0.807,0.652,11,5.216,0,0.122,3.49e-05,0.0928,0.131,0.429,107.932,4,0,0
59,0nHdPB5NA4xkoDoSLbREwD,Ma quale idea,"[""Pino D'Angiò""]",46,2016-01-20,262.456,0.868,0.788,1,4.321,1,0.0334,2.6e-05,0.0547,0.0801,0.961,114.674,4,1,0
10,3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,69,2016-08-26,222.56,0.761,0.838,4,3.073,0,0.4,0.0,0.0502,0.176,0.71,93.974,4,0,0
109,3HhAUAUqzAfcPlQsJtY27Q,RAM PAM PAM,Mesita,57,2022-04-06,163.948,0.712,0.676,11,3.941,0,0.375,5e-06,0.289,0.085,0.636,195.888,4,0,0
9,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Quevedo,91,2022-07-06,198.938,0.621,0.782,2,5.548,1,0.0125,0.033,0.044,0.23,0.55,128.033,4,0,0
146,4Fook83HYnB77YeERLExXB,Unchained Melody,['Norah Jones'],27,2017-04-07,172.773,0.422,0.262,2,12.404,1,0.887,0.794,0.0309,0.168,0.201,102.48,3,1,1
92,3g4UyIcQwutiG0TfW32GnX,Esclavo de Tus Besos,Ozuna,57,2019-02-15,219.302,0.805,0.671,5,5.316,1,0.113,0.0,0.111,0.278,0.522,90.979,4,0,0
360,5WDIj1Pdl9HtycL4hJenPc,Valentine,['Nils Lofgren'],0,1991-07-01,374.493,0.552,0.377,9,15.219,1,0.386,0.00881,0.0257,0.0404,0.52,98.31,4,1,1
29,2uv0iFIjEZtjHqgoNlPdW3,Party Y Alcohol - Remix,El Kaio,23,2022-10-03,155.294,0.684,0.894,8,5.104,0,0.0946,0.0,0.27,0.287,0.924,204.036,4,0,0
27,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,KAROL G,85,2022-04-22,210.2,0.87,0.516,1,8.006,1,0.656,0.00823,0.0541,0.11,0.53,111.005,4,0,0
39,2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,Romeo Santos,0,2018-11-02,219.357,0.751,0.665,8,3.083,1,0.265,0.0,0.124,0.0515,0.698,95.239,4,0,0
143,5h372xnCoFH5gia2WRuTGh,Se Le Ve (Turreo Edit) - Remix,Alan Gomez,0,2021-11-24,229.015,0.787,0.61,8,8.324,1,0.424,0.0,0.207,0.399,0.501,92.044,4,0,0
99,2eqDUxbd0JPEhNrJdPlHLs,Adrenalina (feat. Jennifer Lopez & Ricky Martin),Ricky Martin,62,2014-03-18,235.547,0.685,0.944,5,2.793,1,0.0856,0.0,0.145,0.0927,0.757,124.987,4,0,0
5,3XIIcuVsJbSj5tNNu46JF8,Besos Moja2,ROSALÍA,28,2022-09-29,229.065,0.736,0.727,5,4.642,0,0.0584,1.91e-06,0.0571,0.0976,0.644,94.048,4,0,0
47,23oGxO7GQoqtN0yVA8h4We,Givenchy Rkt,DJ MRK,16,2022-07-22,146.062,0.723,0.64,8,6.899,1,0.134,2.45e-06,0.0682,0.364,0.708,160.065,4,0,0
234,5L4epvSZK876HMNxxxpwqI,Summertime,['Oscar Peterson'],0,2000-01-01,177.093,0.519,0.0216,0,27.855,0,0.995,0.941,0.0488,0.199,0.0911,123.275,4,1,1
232,5kVFPD9CCQdFjd4cnTtHYB,Give Up Your Guns,['The Buoys'],0,1971-01-01,254.374,0.417,0.502,11,12.621,0,0.48,0.00432,0.0282,0.202,0.66,131.325,4,1,1
111,73J7j8oYW8zolaYHBnxeq4,Captain Of Industry (Overture),['Joe Jackson'],5,1988-01-01,152.933,0.391,0.38,7,13.28,1,0.533,0.774,0.0353,0.2,0.332,155.561,4,1,1
111,166qsYi2wR3u6qfg7wrh1r,"Yendo No, Llegando",DT.Bilardo,59,2021-12-31,211.875,0.859,0.534,9,6.409,0,0.306,0.0,0.201,0.325,0.633,85.021,4,0,0
71,0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,Sebastian Yatra,71,2017-11-10,194.742,0.742,0.859,10,4.942,1,0.0824,0.0,0.0482,0.359,0.652,95.046,4,0,0
170,6zwvB879PJSpTyFcg2wwnL,"The Theme from ""A Summer Place""",['Percy Faith & His Orchestra'],53,1989-06-13,142.693,0.326,0.326,0,15.144,1,0.591,0.918,0.0297,0.494,0.87,186.232,3,1,1
141,43iNYzBbyAQF29CjsalAik,Rock Me - Live,['ABBA'],28,2014-01-01,214.4,0.462,0.721,7,9.928,1,0.0568,0.0,0.0577,0.712,0.548,132.91,4,1,0
38,3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,75,2021-11-11,193.806,0.812,0.736,4,5.421,0,0.152,0.00254,0.0833,0.0914,0.396,91.993,4,0,0
290,1aBVhn9gc1oy58bhkkv6GS,Genesis Ch.1. V.32,['The Alan Parsons Project'],23,1977-06-01,211.906,0.528,0.584,2,9.741,0,0.262,0.982,0.0373,0.103,0.139,126.608,4,1,1
219,2D3Vqs3WH7vmo2XazWq9Bz,Music and Lights,['Imagination'],0,2011-06-15,322.933,0.771,0.513,4,11.353,0,0.543,0.0329,0.0392,0.0765,0.691,99.947,4,1,1
34,3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,66,2017-01-20,219.507,0.683,0.691,8,5.535,1,0.243,0.0,0.0432,0.14,0.732,179.91,4,0,0
12,4IkSOwB9JRhq7oScl4pCW9,¿Y pa la Wacha Loca? (con Salastkbron) - Remix,Salastkbron,67,2023-01-05,229.426,0.837,0.75,9,4.53,1,0.0176,0.0,0.159,0.611,0.689,97.003,4,0,0
67,0OTNHGKcqQbk51bOYe462Y,ULTRA SOLO,Pailita,75,2022-02-14,227.221,0.802,0.846,1,4.495,1,0.233,1.92e-05,0.207,0.114,0.26,109.982,4,0,0
124,5y3ydEFlFgQyM4K4TeQRqy,Real,Harrison First,34,2022-03-11,210.399,0.854,0.564,6,6.872,0,0.643,0.0651,0.419,0.356,0.768,95.26,4,0,0
39,79Mko9WRph1VIsxiUom4zv,Solo $exo,Myke Towers,62,2023-02-14,189.001,0.673,0.69,1,4.557,1,0.543,0.000114,0.0644,0.42,0.47,123.016,4,0,0
4,5MxFWjuqQIsbNWbMdMdbli,La Jumpa,Bad Bunny,87,2022-11-30,255.693,0.713,0.703,8,5.769,1,0.298,0.0,0.194,0.321,0.576,123.06,4,0,0
33,3AcYceJGzOa8Mvfi8iHJFw,Tres,Beiako,34,2023-02-10,95.0,0.861,0.834,10,2.882,1,0.375,0.0,0.114,0.152,0.853,95.996,4,0,0
66,5nZ7DPFgkSueMjpaVZf3wz,Búscate Otro,Atomic Otro Way,55,2017-04-12,213.656,0.832,0.688,5,4.923,0,0.244,1.62e-06,0.129,0.116,0.406,100.025,4,0,0
235,22b3jCZlWcSt4TqrW3AJnF,Chameleon - Remastered 2017,['Elton John'],0,2020-11-13,329.173,0.544,0.395,7,13.169,1,0.229,0.0,0.0298,0.19,0.361,122.025,4,1,1
35,6XE2V2icEranw5YpS4WMDD,La Despedida,Daddy Yankee,0,2010-04-27,202.827,0.746,0.993,2,2.134,0,0.0866,0.0548,0.0499,0.0689,0.972,122.046,4,0,0
130,4WaopyDgvKQP6T852K9boe,MESITA | Mission 05,Mesita,10,2021-11-05,136.144,0.736,0.462,9,6.029,0,0.697,2.49e-06,0.302,0.17,0.814,179.972,4,0,0
159,1EZ4lVRvJZ774MFI69lod2,Don’t Dream It’s Over - Home Demo,['Crowded House'],27,1986-08-01,194.947,0.502,0.683,0,8.19,0,0.71,1.98e-06,0.0472,0.18,0.734,82.626,4,1,1
99,0fuyLaeHh0TvQ65m5ojgP2,AIRBNB,De La Ghetto,71,2022-11-03,185.527,0.81,0.718,0,4.799,1,0.258,0.0,0.0587,0.0822,0.5,90.934,4,0,0
302,0otmxJEwq9JI1CidrcYEq4,Love Me Like There's No Tomorrow - Special Edition,['Freddie Mercury'],52,2019-10-10,225.1,0.516,0.587,2,5.756,1,0.231,0.0,0.0258,0.108,0.237,78.024,4,1,1
208,11sQhFoNk2keSpQBcHt89q,The Good Life,['Julie London'],24,1963-01-01,175.96,0.118,0.309,0,13.232,1,0.722,0.00199,0.0357,0.413,0.114,65.409,5,1,1
86,5OG9J3Nf13Y1qaDmGlaUso,Chocopop RKT - Remix,El Kaio,43,2022-05-23,128.807,0.917,0.711,8,5.222,1,0.0367,0.0,0.215,0.131,0.726,92.018,4,0,0
57,0DEwNI2DgasX1eprqCivJk,A Woman Needs Love (Just Like You Do),"['Ray Parker Jr.', 'Raydio']",44,1981-01-01,249.053,0.744,0.376,6,14.937,0,0.479,3.86e-05,0.0395,0.254,0.696,91.113,4,1,1
79,5hqa99q3MzWAf8lyttmipG,More Love,['Kim Carnes'],38,1980-06-01,215.986,0.515,0.498,0,11.136,0,0.397,2.24e-06,0.0526,0.101,0.659,205.277,4,1,1
321,6RJK553YhstRzyKA4mug09,The Letter,['The Box Tops'],66,1967-01-01,112.8,0.638,0.428,9,12.156,0,0.252,0.0,0.0687,0.132,0.901,139.434,4,1,0
89,7BNSa5qN0dDg81ySZze6S6,Veo Veo,Wisin & Yandel,31,2018-12-14,245.96,0.703,0.907,1,4.056,1,0.0292,1.38e-06,0.067,0.291,0.491,92.973,4,0,0
205,4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,['George Strait'],67,1982-01-01,173.466,0.606,0.361,9,16.031,1,0.264,3.39e-05,0.0346,0.38,0.621,121.059,4,1,1
107,3A81YoLjTwosRjE55wNn72,The Millionaire,['Dudley Moore Trio'],28,2012-05-21,317.226,0.593,0.429,10,13.781,0,0.326,0.195,0.0308,0.164,0.465,125.446,4,1,1
364,55jbITg0RYhV0iF77Kyn9f,Un homme et une femme,['Fausto Papetti'],10,1998-11-23,182.773,0.643,0.458,5,12.662,1,0.51,0.577,0.0326,0.11,0.454,132.995,4,1,1
52,7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca (feat. Maluma),Maluma,69,2016-09-22,259.196,0.663,0.92,11,4.07,0,0.00431,1.69e-05,0.226,0.101,0.533,99.935,4,0,0
311,0Q2dRzhPWFOex89dOjbq5Y,Watermelon In Easter Hay,['Frank Zappa'],51,1979-09-17,547.96,0.486,0.433,9,13.21,1,0.192,0.031,0.0439,0.124,0.295,110.936,4,1,1
140,0i19MAZbyn8uTir7FprXId,Oh! Sweet Nuthin' - 2015 Remaster,['The Velvet Underground'],56,1970-01-01,445.186,0.399,0.467,5,11.763,1,0.303,0.0186,0.0284,0.124,0.525,75.601,4,1,1
12,3kUq4sBcmxhnOtNysZ9yrp,Feliz Cumpleaños Ferxxo,Feid,82,2022-08-19,156.4,0.87,0.55,5,5.537,1,0.102,0.0,0.0722,0.293,0.566,95.019,4,0,0
36,2PX81k9ToZRI9T5QV6al8W,Culo,Danilo Montana,55,2022-10-14,145.333,0.735,0.533,2,6.386,1,0.214,0.0,0.277,0.0476,0.72,90.015,4,0,0
144,7379uubtjZDDT6Phsj4nhj,Estallando Desde el Océano,['Sumo'],48,1986-04-29,214.146,0.56,0.759,2,9.222,1,0.00391,0.0327,0.0504,0.154,0.857,166.942,4,1,0
150,1ZhDatT59MAoXRLtQiMMfg,Missing You,['Dan Fogelberg'],32,2001-06-08,245.293,0.632,0.791,9,6.856,0,0.195,1.04e-05,0.0313,0.353,0.804,92.854,4,1,0
327,4k9pqSKBHYdTGjzNeRyQ0o,How? - Remastered 2010,['John Lennon'],41,1971-09-09,226.28,0.545,0.352,7,14.425,1,0.885,0.0625,0.048,0.198,0.206,74.163,4,1,1
110,7nXutPtu8epp2VJ300iN2A,Pinta,Pablo Lescano,54,2022-01-19,177.95,0.733,0.896,9,3.25,1,0.187,0.0,0.157,0.0671,0.941,88.059,4,0,0
382,6YqSiNnGgzkKOz01zifGEK,Cheia de Charme,['Guilherme Arantes'],49,1985-11-04,259.6,0.682,0.647,2,7.277,1,0.436,4.55e-06,0.0294,0.0684,0.838,124.939,4,1,1
33,0bdL8X3MrX51dRz231BFtv,Moviendo Caderas (feat. Daddy Yankee),Daddy Yankee,60,2013-11-05,199.027,0.687,0.907,0,5.917,1,0.00105,0.000149,0.0341,0.26,0.661,127.971,4,0,0
3,1UhNy5BPfGogpVvPv34R9s,Inestable,Mati Bussetti,14,2021-12-16,203.729,0.566,0.484,2,9.507,1,0.285,0.0,0.132,0.11,0.0856,183.973,4,0,1
154,7esAUabV6rHcj76syr32Uf,Piano In The Dark,['Brenda Russell'],55,1992-01-01,320.466,0.738,0.434,5,12.069,0,0.315,0.00013,0.0234,0.104,0.417,99.819,4,1,1
4,6C1RD7YQVvt3YQj0CmuTeu,Diles,Mambo Kingz,78,2016-08-26,286.041,0.813,0.56,2,5.904,0,0.108,0.0,0.0618,0.268,0.287,118.033,4,0,0
50,2mJiG9x710CfquJ66ZwNDl,Los Aparatos RKT - Remix,Carlitos Ag,22,2022-08-31,178.681,0.758,0.591,0,9.085,1,0.17,0.0,0.186,0.122,0.757,96.902,4,0,0
366,3Z1RJqhowEbFM765BBeGNJ,Che bella idea,['Fred Bongusto'],15,2015-11-05,236.939,0.599,0.454,0,12.208,1,0.227,0.0,0.0612,0.233,0.732,143.38,4,1,1
101,4DZjducrQCW2nznNVg3ulw,Little Green Apples,['Tom Jones'],33,1969-06-01,261.146,0.389,0.474,7,11.423,1,0.67,0.0,0.0472,0.166,0.37,77.91,4,1,1
78,1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,79,2022-05-06,230.4,0.564,0.903,5,3.221,1,0.356,0.0,0.307,0.175,0.607,78.293,4,0,0
12,3zb856RMKFjdvWre0TKcmA,Una Vaina Loca,Fuego,0,2011-11-02,188.238,0.8,0.669,1,12.898,1,0.19,2.35e-05,0.0546,0.0609,0.721,117.015,4,0,0
326,2pNwQBjJppt8v3sZojH1aj,Oh Yoko! - Remastered 2010,['John Lennon'],46,1971-09-09,260.746,0.587,0.842,1,10.463,1,0.299,0.51,0.0302,0.268,0.794,85.297,4,1,1
187,3veVpUKmRXIbk6crRnGQaU,Over & Over - 2015 Remaster,['Fleetwood Mac'],38,1979-10-12,274.666,0.733,0.212,7,13.685,1,0.346,0.271,0.0292,0.0742,0.498,84.46,4,1,1
42,5NxhMcHSVY3Z7ykWxZf3aj,En La De Ella,Sech,80,2022-10-21,230.653,0.816,0.77,1,5.477,1,0.0798,0.0,0.0538,0.118,0.671,96.99,4,0,0
8,3Kbh7QUQvNEBVNB7xzVZJM,Gonna Get Over You,['France Joli'],48,1982-01-01,251.36,0.776,0.601,5,9.335,0,0.0192,0.00074,0.0658,0.0366,0.898,109.976,4,1,0
133,0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Sech,77,2021-07-08,273.474,0.659,0.688,6,4.649,1,0.207,0.0,0.0673,0.113,0.632,153.979,4,0,0
337,33piV1LBNfYsUrDXeTOd7x,Down With My Baby,['Kevin Johansen'],31,2010-04-09,223.84,0.465,0.338,2,11.978,1,0.796,0.000613,0.0372,0.738,0.302,86.079,4,1,1
229,3F9AVpB7JElAq7otSI1F1w,You Keep Me Hangin' On,['J.J. Cale'],45,1982-03-01,206.666,0.675,0.299,0,16.514,1,0.676,0.123,0.0344,0.145,0.502,116.599,4,1,1
319,672L8kwlwJu5w8D6MWyvDC,Really Want to Know You - Remastered Version,['Gary Wright'],36,1981-01-01,262.706,0.574,0.493,1,13.666,1,0.209,3.02e-05,0.0341,0.0568,0.704,124.531,4,1,1
100,4S1KxKOfMg8SbH97TxYqPY,Matatan - Remix,DJ Tao,56,2022-03-10,231.68,0.883,0.782,0,6.286,1,0.259,0.0,0.314,0.0737,0.637,86.034,4,0,0
251,6yjpu27GSlkgU9Blt6Auw2,Lie To Me,['Chris Isaak'],0,1987-03-10,253.906,0.614,0.489,0,12.283,1,0.00751,0.0736,0.0278,0.224,0.684,116.348,4,1,1
281,3gTXUWpHvPT1U0nJLSpFqH,Wishing,['Electric Light Orchestra'],36,1979-05-31,253.506,0.489,0.25,11,11.215,0,0.732,0.00135,0.0272,0.146,0.387,174.979,4,1,1
306,2w3ScXudq4aD3K5HFO5xvx,Gold Dust Woman - 2004 Remaster,['Fleetwood Mac'],59,1977-02-04,295.626,0.666,0.608,7,9.335,1,0.281,0.000804,0.0319,0.466,0.674,123.18,4,1,1
42,5M4FsqDJUPJoJznUZ5Av7g,PR Sessions #2,Panchito Records,24,2022-09-01,156.438,0.714,0.743,1,4.35,1,0.15,0.0,0.12,0.0373,0.675,89.527,4,0,0
70,6HbeSHW3K4NAC8OPwT50tD,Trucho - Remix,DT.Bilardo,40,2022-06-10,254.333,0.628,0.643,1,5.339,1,0.127,4.54e-06,0.318,0.113,0.426,89.948,4,0,0
376,4jV0e7eqsxFUAZA92SITMz,Live to Tell,['Madonna'],32,1995-11-17,351.92,0.652,0.521,2,6.752,0,0.263,0.0011,0.0256,0.107,0.235,109.943,4,1,1
53,3DIe90xqHuUDtyuapTwCAR,Take Your Time (Do It Right),['The S.O.S Band'],44,1980-01-01,460.8,0.863,0.538,4,13.924,0,0.0129,0.0188,0.0545,0.0877,0.877,118.931,4,1,0
204,3hGgNSkBGcbdYTIcCa12pt,Lujon,['Henry Mancini'],54,1960-01-01,158.36,0.515,0.15,10,17.94,0,0.901,0.822,0.0274,0.124,0.634,99.758,4,1,1
30,0oBtwScT4B4BR5kZitNWd5,PUNTO G,Quevedo,85,2022-11-04,151.325,0.751,0.761,11,4.113,0,0.251,0.000238,0.15,0.0991,0.553,92.032,4,0,0
47,64guo7lFSrByLkkAo0zhyK,I Wanna Hear It From Your Lips,['Eric Carmen'],40,1985-01-01,197.346,0.702,0.538,0,9.947,1,0.333,7.26e-06,0.0396,0.132,0.413,117.253,4,1,0
293,4UN5z3IkTamNxngTsS3Qrm,I'm Easy,['Keith Carradine'],35,2005-02-08,193.013,0.496,0.41,7,16.875,1,0.0202,0.0,0.0304,0.0773,0.519,79.578,4,1,1
